título: placa triângulos quadrático
coordenadas dos nós
397
220	    144.96	    1150.97
221	    223.09	    1150.97
222	    272.96	    1114.21
223	    299.90	    1012.95
224	    183.54	    1065.18
225	    239.68	    965.12
226	    178.42	    998.15
227	    184.69	    934.84
228	    67.83	    411.26
229	    67.83	    336.26
230	    132.50	    450.01
231	    197.70	    415.23
232	    194.55	    492.72
233	    64.67	    488.75
234	    64.67	    563.75
235	    63.21	    638.55
236	    63.21	    713.55
237	    127.88	    602.30
238	    256.66	    531.85
239	    317.95	    497.06
240	    314.86	    570.97
241	    191.46	    566.63
242	    190.00	    641.43
243	    62.28	    787.77
244	    62.28	    862.77
245	    125.49	    751.32
246	    188.84	    716.20
247	    187.90	    790.42
248	    61.72	    933.93
249	    123.99	    896.71
250	    248.60	    828.55
251	    315.36	    796.99
252	    185.25	    863.68
253	    377.34	    610.08
254	    316.06	    644.88
255	    438.52	    571.62
256	    439.72	    645.53
257	    505.69	    684.56
258	    565.70	    643.66
259	    444.51	    723.02
260	    252.42	    680.53
261	    314.89	    719.64
262	    379.00	    761.34
263	    625.89	    602.62
264	    685.64	    562.50
265	    561.09	    566.03
266	    433.00	    497.46
267	    375.84	    474.54
268	    432.71	    435.83
269	    495.38	    532.91
270	    555.57	    491.88
271	    69.92	    254.87
272	    69.92	    179.87
273	    137.75	    291.14
274	    215.65	    250.89
275	    213.56	    332.28
276	    317.65	    435.43
277	    275.61	    374.99
278	    333.50	    352.47
279	    678.41	    400.15
280	    681.50	    327.95
281	    617.14	    440.45
282	    551.43	    407.33
283	    682.55	    484.70
284	    473.57	    386.63
285	    535.14	    335.21
286	    416.41	    363.71
287	    614.73	    224.66
288	    597.76	    174.52
289	    642.62	    295.43
290	    585.12	    285.14
291	    507.25	    264.44
292	    590.06	    117.53
293	    549.53	    157.39
294	    583.41	    50.20
295	    505.29	    50.20
296	    441.18	    75.06
297	    363.05	    75.06
298	    477.71	    125.26
299	    485.42	    182.25
300	    435.44	    232.31
301	    374.37	    303.27
302	    352.53	    221.07
303	    78.13	    75.00
304	    148.05	    104.87
305	    209.63	    65.00
306	    201.42	    169.87
307	    287.75	    65.00
308	    338.30	    140.05
309	    277.23	    211.01
310	    0.00	    1050.00
311	    0.00	    900.00
312	    0.00	    750.00
313	    0.00	    600.00
314	    0.00	    450.00
315	    0.00	    300.00
316	    0.00	    150.00
317	    0.00	    1125.00
318	    0.00	    375.00
319	    0.00	    525.00
320	    0.00	    675.00
321	    0.00	    825.00
322	    0.00	    975.00
323	    0.00	    225.00
324	    0.00	    75.00
325	    156.25	    0.00
326	    312.50	    0.00
327	    468.75	    0.00
328	    546.88	    0.00
329	    390.63	    0.00
330	    78.13	    0.00
331	    234.38	    0.00
332	    468.75	    1200.00
333	    312.50	    1200.00
334	    156.25	    1200.00
335	    546.88	    1200.00
336	    390.63	    1200.00
337	    78.13	    1200.00
338	    234.38	    1200.00
339	    638.29	    134.67
340	    672.23	    234.95
341	    750.00	    299.98
342	    825.20	    239.63
343	    863.75	    124.42
344	    795.07	    279.89
345	    848.88	    183.52
346	    872.27	    62.47
347	    651.92	    185.95
348	    703.03	    278.01
349	    628.22	    67.67
350	    861.71	    1065.33
351	    827.77	    965.05
352	    750.00	    900.02
353	    674.80	    960.37
354	    636.25	    1075.58
355	    848.08	    1014.05
356	    796.97	    921.99
357	    871.78	    1132.33
358	    704.93	    920.11
359	    651.12	    1016.48
360	    627.73	    1137.53
361	    1031.25	    0.00
362	    1187.50	    0.00
363	    1343.75	    0.00
364	    953.13	    0.00
365	    1109.38	    0.00
366	    1421.88	    0.00
367	    1265.63	    0.00
368	    1343.75	    1200.00
369	    1187.50	    1200.00
370	    1031.25	    1200.00
371	    953.13	    1200.00
372	    1109.38	    1200.00
373	    1421.88	    1200.00
374	    1265.63	    1200.00
375	    1500.00	    150.00
376	    1500.00	    300.00
377	    1500.00	    450.00
378	    1500.00	    600.00
379	    1500.00	    750.00
380	    1500.00	    900.00
381	    1500.00	    1050.00
382	    1500.00	    75.00
383	    1500.00	    225.00
384	    1500.00	    375.00
385	    1500.00	    525.00
386	    1500.00	    825.00
387	    1500.00	    675.00
388	    1500.00	    975.00
389	    1500.00	    1125.00
390	    0.00	    1200.00
391	    0.00	    0.00
392	    625.00	    0.00
393	    625.00	    1200.00
394	    875.00	    0.00
395	    875.00	    1200.00
396	    1500.00	    0.00
397	    1500.00	    1200.00
matriz de incidências/conectividades
176
   1      1     6       9       2     341      68      69      70
   2      1     6       8       9       7      71      72      73
   3      1     6       2       8       1      74      75      76
   4      1     6       2       9       8      68      71      74
